,tweet_text,sentiment
46154,  hoje escolher o dia pra ignorar né gato emocaonegativa trocadeestiloscommelfronckowiak,0
46155,.. velho e comprometer emocaonegativa — acontecer né,0
46156,  infelizmente n rolar emocaonegativa,0
46157,tá apaixonar semana — recíproco adiantar falar emocaonegativa,0
46158,ta surreal pra o mínimo empatar o ciro emocaonegativa,0
46159,  af q agressividade emocaonegativa gostar n,0
46160,  jatenho emocaonegativa,0
46161,  sério vei emocaonegativa,0
46162,  o emocaonegativa,0
46163,am- conhecer emocaonegativa,0
46164,tô triste emocaonegativa,0
46165,tô zoar emocaonegativa girar o peão casar,0
46166,  vc n amo emocaonegativa,0
46167,melhor época querer voltar emocaonegativa,0
46168,  o tbm emocaonegativa,0
46169,  chorar poxa emocaonegativa amar 💖,0
46170,iphone horrível aspecto o musicar preciso app emocaonegativa •izzy•,0
46171,manir to triste q o pessoa grosseiro comigo e nado emocaonegativa,0
46172,o resultar d pesquisar deixar medo manir emocaonegativa sinal forte sinal,0
46173,caro emocaonegativa foder,0
46174,  emocaonegativa umar side fic johnny b goode postar terminar terminar,0
46175,  minina arrumar casar n comer emocaonegativa goncalves ficar berrar,0
46176,voltar bater zera rápido emocaonegativa,0
46177,datafolha achar tô sair país o época emocaonegativa,0
46178,odiar sentir triste emocaonegativa feliz pq significar prestar o acontecer restar o,0
46179,jurar qu o salnorabo eh o único humanar q sentir odio descomunal e q morrer ficar peno emocaonegativa stan list ✨,0
46180,desgraçamentos acusar pelar vôlei e negar empolgação felicidade explosão triste quantum alguém aposentar emocaonegativa,0
46181,ô deus emocaonegativa,0
46182,daia q o lu buscar p gente tomar sorvete emocaonegativa,0
46183,puta parir o duda tá emocionar manir beleza emocaonegativa,0
46184,ai sentir falto ... emocaonegativa,0
46185,  ligar emocaonegativa,0
46186,ouvir camila e triste d dia tá o br mim e o show emocaonegativa,0
46187,caro presto o coração cambalhotar parir envolver emocaonegativa,0
46188,  ficar mau humor ocorrer ônibus emocaonegativa,0
46189,lixar o caralho maravilhoso emocaonegativa ❤ ️,0
46190,pessoa mandar falir 😔 ✊ to aaaaaaaaaaaaa deus aparecer emocaonegativa amar aaa,0
46191,emocaonegativa saudade,0
46192,comer dieta namorar o rolês finar semana e o mamãe casar manir céu parir comer e o comer juntar emocaonegativa,0
46193,  amor divulgar aaaaaaaaa nao vir o foto e querer repassar dm divulgar emocaonegativa,0
46194,  perdão emocaonegativa,0
46195,cadê o mozão p jogar p cama hoje emocaonegativa,0
46196,diferenciar menino dreamnote emocaonegativa pq enrolar mds,0
46197,  votar sp e comer pra sp emocaonegativa,0
46198,orar o e emocaonegativa,0
46199,assistir o 6b teen wolf o coração lembrar d cena liar emocaonegativa,0
46200,  aaah tb querer chocolate ngm emocaonegativa,0
46201,  emocaonegativa voltar,0
46202,  aff fato emocaonegativa,0
46203,  sério aaa conseguir achar ninguém sla conhecer sla pessoalmente aaa esperar e algum sinal vidar emocaonegativa,0
46204,  querer emocaonegativa,0
46205,  tá emocaonegativa namorado poxa tá reclamar,0
46206,  precisar d otimismo medo emocaonegativa,0
46207,  eh nao parecer emocaonegativa,0
46208,semana longo emocaonegativa,0
46209,ouvir be alright acústico p q smp chorar emocaonegativa,0
46210,  infelizmente o gente viver país existir tratamento igual e o branco privilegiar o vzs emocaonegativa,0
46211,  decepcionar o rick morrer emocaonegativa,0
46212,  px verdade emocaonegativa,0
46213,  ganhar café emocaonegativa,0
46214,triste fome e sono emocaonegativa,0
46215,descobrir mandar correar anônimo emocaonegativa,0
46216,  drogar emocaonegativa bala belo rs,0
46217,nora esquecer emocaonegativa,0
46218,ai to triste emocaonegativa,0
46219,noite amor irar descansar dia agitar e emocional continuar baixar emocaonegativa ❤ ️ amanhã anjo e dormir deus amar ❤ ️,0
46220,querer salvar o bicho mundo emocaonegativa,0
46221,lembrar emocaonegativa,0
46222,sono emocaonegativa,0
46223,  bater infelizmente emocaonegativa o rejeição haddad crescer e o tendência o segundar turno o embater diretos aumentar bozo espaçar o tv etc pra inflar o ódio pelar pt,0
46224,sentir o suficiente parir o pessoa o vezar parecer raza parir emocaonegativa,0
46225,  tbm tô saudade emocaonegativa,0
46226,  nao vas emocaonegativa,0
46227,  pq n comigo emocaonegativa,0
46228,  poxa votar nulo emocaonegativa,0
46229,  saudade interagir ... respirar suar publicação emocaonegativa voltar o o lt;3 adorar,0
46230,mundo ficar triste o acontecer e agr aguardar o respostar diretoria escola d mundo cogitar umar manifestação e discussão sobrar ... legal emocaonegativa,0
46231,o namjoon puta homem maravilhoso né lindar rico talentoso inteligente amável carinhoso fofar amigável porra querer amigo d emocaonegativa,0
46232,  oi tiago saudade vc nao falsar e gostar mim emocaonegativa,0
46233,  gt;emocaonegativa lindo,0
46234,  kkkkkkkkk entender emocaonegativa,0
46235,piercings — piercing o septo haver ano inflamar emocaonegativa querer colocar,0
46236,fun fact umar tava o shopping e umar vovô começar o falar cmg sovre baton vermelhar matar e creminhos pelar qnd qse chorar pq mto fofo emocaonegativa,0
46237,  nenhum tirar selfies o artista emocaonegativa,0
46238,🍻 gente pra caralho peno querer bater emocaonegativa,0
46239,  emocaonegativa nanowrimo o casar querer sentir pelar o obrigação matar o vontade e estressar ficar mear incomodar o jenlisa tb demorar pra postar,0
46240,  triste emocaonegativa,0
46241,umar msgm agr pra salvar noite emocaonegativa,0
46242,fracassar musical desistir cursar violão emocaonegativa,0
46243,simulação segundar turno ciro 45x% x bolsonaro branco nulo haddad x bolsonaro branco nulo o respostar ta o caro pelar amor deus enxergar emocaonegativa,0
46244,  chaaaaama saudade emocaonegativa,0
46245,vcs votar o haddad demente eleição pra escolher o melhor nó votar o boulos o intenção vencer vocês-sabem-quem bichar o antipetismo forte arriscar votar o haddad emocaonegativa to triste amp desesperar,0
46246,hoje sonhar voltar o pessoa voce pensar mandar mensagem acordar emocaonegativa,0
46247,to sauade emocaonegativa,0
46248,nogueira sumir emocaonegativa,0
46249,  preciso anjo querer o conseguir emocaonegativa,0
46250,perguntar pq orgulhoso o gente deixar o orgulhar ngm valorizar emocaonegativa,0
46251,  peno q sumir emocaonegativa,0
46252,  pq vc emocaonegativa,0
46253,  acolher emocaonegativa,0
46254,  ficar o merda aparelhar emocaonegativa,0
46255,  pq caro emocaonegativa,0
46256,ano cagar umar outro e acabar emocaonegativa,0
46257,  migar pra calmo emocaonegativa,0
46258,deus emocaonegativa,0
46259,querer abraçar o amor emocaonegativa,0
46260,  aula chato emocaonegativa,0
46261,  caralho vir emocaonegativa o o cabeça manir kkkk,0
46262,ô deus comer querer emocaonegativa,0
46263,conseguir concretizar algum objetivos ano — emocaonegativa,0
46264,nao preparar nado pro chan emocaonegativa,0
46265,  o haddad crescer n adiantar emocaonegativa,0
46266,gente verdade desculpar ficar colocar político o tl querer mute o vontade pq to indignar e triste o tá acontecer o brasil parecer to universo paralelo emocaonegativa,0
46267,  aaa vc imprestável b emocaonegativa,0
46268,  emocaonegativa brincadeira,0
46269,  amar bru ficar triste vdd c emocaonegativa,0
46270,  tb n entender emocaonegativa,0
46271,  forçar cesinha emocaonegativa,0
46272,  o emocaonegativa,0
46273,  mt medoooooo pq ta literalmente empatar o bonoro eo haddad emocaonegativa,0
46274,  tbm ficar emocaonegativa,0
46275,qria fc e .. ngm emocaonegativa,0
46276,saudade olho puxado emocaonegativa,0
46277,  acabar responder pt to acostumar o o tl kkjsksj e apesar talentoso mt carismático merecer mt :-(,0
46278,  tô desacreditar dani merda emocaonegativa,0
46279,eis chanyeollie abaixar p beijar suar testo emocaonegativa,0
46280,bf tá triste pq achar arrumar outro emocaonegativa,0
46281,ler matéria coração trocentos pedaço emocaonegativa,0
46282,o ator under the domar responder emocaonegativa o amor durar,0
46283,  emocaonegativa beber,0
46284,  vc nao noção pai contar e chorar aparentemente ninguem turma contar pras maes q o festa d pra nao ganhar presentar emocaonegativa,0
46285,  gostar o músico emocaonegativa o único aguentar comido japonesar,0
46286,sentir lixar emocaonegativa,0
46287,  ficar emocaonegativa amanhã prometer ♥,0
46288,  o msc emocaonegativa,0
46289,  emocaonegativa,0
46290,  dôis questionamento e o guitarra tocar e o turma airsoft praticar bônus feed mpb cagar e receber o ep o apple podcasts deletar emocaonegativa,0
46291,amanhar correr o praia paulas deus querer querer emocaonegativa,0
46292,transar emocaonegativa,0
46293,  ai o rançar população o pt achar o fato o dia emocaonegativa,0
46294,  sair d emocaonegativa,0
46295,alguém emocaonegativa,0
46296,o burn the stage sentir emocaonegativa,0
46297,existir combinar votar o massa tá twitter querer pra votação rolar mutirão 24h e mandar o voto dm emocaonegativa,0
46298,sdds sair coracaozinho cabelar curtir emocaonegativa,0
46299,india emocaonegativa,0
46300,amar emocaonegativa,0
46301,  conseguir mandar pelar dm emocaonegativa,0
46302,  emocaonegativa,0
46303,  colaborar comigooo emocaonegativa,0
46304,to carente tapar o bunda emocaonegativa,0
46305,  falar pra semana passar titi vitu e titia fravao deixar emocaonegativa,0
46306,  simmmm tô morrer sdds d emocaonegativa,0
46307,pq pra tardar — trabalhar manhã emocaonegativa,0
46308,  ai amigo fugir d pelar amor deus o desgraçar formar site kkkdkksks pra acessar aleatoriamente emocaonegativa achar o escola q “ parceria ” o cuidar site casar chamar letrus ..... recomendar,0
46309,  ficar pedir rg comprar bebido contar d kjkkkkkk ficar feliz parecer gostar o pessoa desconsideressem virar ... quase ninguém acreditar n emocaonegativa,0
46310,  falar o pq emocaonegativa,0
46311,coração ta apertar emocaonegativa,0
46312,  amigo to vc tava o pessoa ufam aaa querer emocaonegativa,0
46313,o haddad pra mim e o unica esperançar vdd o gente tirar filhar puta e deixar presidencia deixar medo manir pfvr nao acontecer emocaonegativa,0
46314,querer himym agr e sofrer c o robin otaria c o ted emocaonegativa,0
46315,aaa manir pedir p esperar sair trab p o gnt comer o pizza e comer poxa emocaonegativa,0
46316,vamooooooo emocaonegativa votar zootopia,0
46317,motivo forçar infelizmente live hoje emocaonegativa pedir desculpar amanhã voltar o programação normal lt;3,0
46318,  mandar emocaonegativa,0
46319,  esperar dia emocaonegativa,0
46320,querer alguém falar o c emocaonegativa,0
46321,achar girassol lindooo pqp eh caro e dps morrer emocaonegativa,0
46322,［ ♡ ］ 🌙 🐹 ［ ♡ ］ protegido ［ ♡ ］ namorado vênus hihi ［ ♡ ］ querer abraçar o gente emocaonegativa ［ ♡ ］ ganhar coração o o ［ ♡ ］ carat lindo utts hihi,0
46323,beber lindar emocaonegativa amar,0
46324,  amigo emocaonegativa esperar o bocar vam haddad,0
46325,o semana outubro trazer lembrança mau ficar emocaonegativa,0
46326,↬ ✎ 🐇 ❥ comer gostar e feliz ok amar doce achar o dentar doce querer o nutricionista parir certificar comer pizza bolo chocolate e beber coca-cola verdade emocaonegativa,0
46327,emocaonegativa caro incrível q o previlégio conhecer e ouvir paz amigar emocaonegativa,0
46328,  “ o vezar ” k emocaonegativa,0
46329,apaixonar sacar emocaonegativa,0
46330,vacuo — vacuo emocaonegativa,0
46331,to surtando emocaonegativa,0
46332,  ai caro tô triste querer faltar emocaonegativa,0
46333,o vontade emocaonegativa,0
46334,querer comer querer comer nado o casar emocaonegativa,0
46335,↬ ✎ 🐇 ❥ tô umar dificuldade bobinhas levar matemático necessitar estudar mais~~mas deixar desgastar o sono vir rápido e sono conseguir nado aprender nado emocaonegativa,0
46336,↬ ✎ 🐇 ❥ e falar trabalhar ficar o twitter semana o. querer prolongar o horar estudar provar e vário trabalho parir terminar começar a esperar certar emocaonegativa,0
46337,  triste emocaonegativa querer ficar preto,0
46338,ficar trsite pensar q amnh pra escola e n o caro feio emocaonegativa,0
46339,to mto cheiroso p dormir emocaonegativa,0
46340,  obrigar emocaonegativa,0
46341,querer abraçar :-(,0
46342,jogar o bolar dormir o beber adormeceuu dormir emocaonegativa,0
46343,sonhar hoje :’) engraçar e legal comer sentir saudade conversar emocaonegativa — iti 🤧 🤧 🤧 chamar q nó conversar 💞 💞,0
46344,  cair o casar ... :-(,0
46345,  o a nao funcionar pra mim emocaonegativa,0
46346,  furar filar o frente pudim emocaonegativa,0
46347,  confessar to revoltar o galera tá o vibe pt sério emocaonegativa,0
46348,  comer anjo emocaonegativa,0
46349,ai emocaonegativa mexer o cabelar o gente tá abraçado assistir algum filmar disney emocaonegativa querer,0
46350,  falir emocaonegativa,0
46351,  emocaonegativa vc eh,0
46352,  ai q lindo amar cabelar emocaonegativa,0
46353,  to medo emocaonegativa,0
46354,gente rolê kkkkk repetir roupar infelismente comer comprar look pra ferver emocaonegativa,0
46355,amar vc emocaonegativa,0
46356,comer pra parar escandaloso gente alguem ensinar o nenê emocaonegativa,0
46357,boulous desculpar emocaonegativa,0
46358,  ciro parir segundar turno emocaonegativa o gente morrer n segundar turno,0
46359,  poxa anjo emocaonegativa esperar o melhorar pra acima umar pessoa especial o vidar gente andar o cabeça erguido q umar horar encontrar o felicidade algum 💖,0
46360,  achar emocaonegativa,0
46361,querer ajudar algum formar so conseguir e afundar juntar vc emocaonegativa,0
46362,  feio suar boboca gt;emocaonegativa,0
46363,aaaaa to passar mt emocaonegativa,0
46364,precisar escrever pro hyunjin hoje postar nado emocaonegativa,0
46365,  umar tristeza emocaonegativa pelar o entender o step obscuro e pop to ansioso pelar resultar provavelmente lançar surpreso,0
46366,amar stray kids sentir nado igual sao o unicos coracao acelerar ficar feliz pelar simples fato existir e ajudar sao o unicos querer viver emocaonegativa,0
46367,querer jantar umar frutar maçã casar emocaonegativa,0
46368,assistir eps favorito e assistir o animar inteirar fraco pra scc emocaonegativa,0
46369,ai to dor cabeca emocaonegativa,0
46370,querer assunto cntg chatear emocaonegativa — tornar assunto 🤷 🏻‍ ♂ ️ 😁,0
46371,tava taao feliz ano tava carregador original e tava intacto .. tá rachar emocaonegativa,0
46372,gente seriar emocaonegativa,0
46373,  tao graça emocaonegativa,0
46374,  querer emocaonegativa,0
46375,norte o ingressocorinthians nao emocaonegativa,0
46376,  comer emocaonegativa,0
46377,  amar krl pfvr pra conversar emocaonegativa to livrar vc,0
46378,  dislike o t emocaonegativa,0
46379,tgc — cancelar emocaonegativa,0
46380,  aff gostoso cama emocaonegativa,0
46381,  receber o dia né emocaonegativa,0
46382,hoje to desejar omeprazol emocaonegativa,0
46383,  mandar pra mim tbm emocaonegativa,0
46384,  o errar emocaonegativa,0
46385,mesess e nado aaaaa emocaonegativa,0
46386,  caro odiar kkkkkk emocaonegativa,0
46387,  ain jay emocaonegativa kkkkkkkkk,0
46388,querer ligar o brasileiro transformar o brasil infernar ano ligar e to triste o real emocaonegativa,0
46389,saudade passar o madrugar o telefonar emocaonegativa,0
46390,  dia emocaonegativa,0
46391,  n emocaonegativa e esquecer add,0
46392,sdds conversar o leticia trabalhar o dia e chegar cansar casar tadinha emocaonegativa,0
46393,saudade emocaonegativa — ai ai saudade emocaonegativa,0
46394,  difícil emocaonegativa,0
46395,querer beijar emocaonegativa — beijar amor,0
46396,amor emocaonegativa to morrer saudade o coração tá apertar e feliz o o gt;existindo,0
46397,  emocaonegativa,0
46398,🙌 conversar cntg emocaonegativa,0
46399,o foto comentário amigo falecer julho emocaonegativa,0
46400,  ganhar nenhum emocaonegativa,0
46401,o cova emocaonegativa,0
46402,pra aula amanhã pq provar emocaonegativa,0
46403,  vc quebrar o caro dps migar emocaonegativa,0
46404,pq vc tratar — lolo tratar comer caro emocaonegativa,0
