,tweet_text,sentiment
4203,  qnd tomar engordar barriga emocaonegativa,0
4204,  tomar o cu sério emocaonegativa,0
4205,  querer q o vidar n perfeito emocaonegativa,0
4206,lamentar o emocaonegativa,0
4207,  tava n repúblico tava louco pra ai conseguir emocaonegativa dia pra gente to aguentar saudade,0
4208,  querer emocaonegativa,0
4209,d o buscar o menino o creche horar casar emocaonegativa,0
4210,  oh beber emocaonegativa,0
4211,tô triste pq o bailar nelsu ano emocaonegativa,0
4212,  estratégia antar funcionar emocaonegativa,0
4213,  nao emocaonegativa q q acontecer muié,0
4214,  naoooooo emocaonegativa,0
4215,coração acabar quebrar vário pedaço emocaonegativa,0
4216,  kkkkkkkkkkk emocaonegativa,0
4217,  amor cadê emocaonegativa,0
4218,necessário grosso emocaonegativa,0
4219,ativismo judicial n ... emocaonegativa pensemosarespeito,0
4220,  aaaaaaaaaaata escolher emocaonegativa querer logooooo,0
4221,  mágoa emocaonegativa,0
4222,dbd mtas vago pq ninguem querer jogar cmg emocaonegativa,0
4223,querer o festa d hoje — emocaonegativa achar q plantão hj,0
4224,  errar deixar o cachorro o carro emocaonegativa,0
4225,onegociodolivro o palestrar ótimas querer livro emocaonegativa,0
4226,  emocaonegativa triste ... o cs o ..,0
4227,casar ficar cheio cachorro e gatar o gnt cachorro e gatar pq mãe colocar comido ração o quintal e deixar o portão aberto achar fofineo emocaonegativa,0
4228,  gordofóbica emocaonegativa,0
4229,  aaaaa querer morar brasília emocaonegativa rt pra ajudar,0
4230,  vlw :3 q escutar lembrar d emocaonegativa,0
4231,  obrigar o controlar né emocaonegativa,0
4232,  amor emocaonegativa passar ne,0
4233,  ih mano dormir .. exame agr emocaonegativa,0
4234,tou tao fartar vidar academica emocaonegativa,0
4235,  querer o gato emocaonegativa,0
4236,  poxinha emocaonegativa melhorar alan lt;3 ai tmj lt;3,0
4237,  querer emocaonegativa emocaonegativa,0
4238,  o sul demitir o ... paulo continuar o neto emocaonegativa,0
4239,amor parir emocaonegativa,0
4240,  ah temporário suicídio progressivo tava deixar dd viver algum emocaonegativa,0
4241,  kkkkkk pedir suco emocaonegativa,0
4242,  umar festa particular pra fã o vma emocaonegativa parir o ny,0
4243,larissa tá falar comigo direito emocaonegativa,0
4244,  ta emocaonegativa bjinhos ilyyy 💜,0
4245,tô rir sentir dor emocaonegativa,0
4246,medo pessoa enjoar fácil mim emocaonegativa,0
4247,mall grab cancelar ficar gutted emocaonegativa hey maybe next time — same esperar vir parir compensar preferência o o portar eheh,0
4248,  popload confirmar o fonte confiar e falar nado emocaonegativa,0
4249,  n curtir manteiga emocaonegativa requeijão eh top,0
4250,  o horar sair e nao querer pagar o amazon primar hahah nao emocaonegativa,0
4251,beber aaaaaaaa sm valorizar o neném emocaonegativa,0
4252,  ler ficar exausto imaginar emocaonegativa,0
4253,  o sul demitir o ... paulo continuar o neto emocaonegativa,0
4254,  beber emocaonegativa,0
4255,bar :-( 5e10e8e9-affd-4a64-83f8-d8009cb860c4,0
4256,sextou sextarei emocaonegativa,0
4257,  amigo comer aula setembro emocaonegativa,0
4258,alguém levar pro show iza o rir emocaonegativa,0
4259,  imaginar o quantum vc dever triste sentir o abraço emocaonegativa,0
4260,querer jogar overcooked emocaonegativa,0
4261,pisar umar mulher bué forçar mad querer emocaonegativa feel bad now,0
4262,companhia amigo emocaonegativa,0
4263,  infelizmente emocaonegativa,0
4264,viajar o visitar 🕰 🛩 — so querer voltar e abraco o e falar o amar emocaonegativa,0
4265,querer desenhar o emocaonegativa,0
4266,  e velda emocaonegativa,0
4267,  mika invejar emocaonegativa,0
4268,sdds niall bebé parecer umar criança imaturo emocaonegativa,0
4269,nao acreditar q o netflix retirar house emocaonegativa((((((emocaonegativaemocaonegativaemocaonegativaemocaonegativaemocaonegativaemocaonegativa,0
4270,querer umar coxa jaca emocaonegativa,0
4271,cachorro ta doente emocaonegativa,0
4272,  ufsc horror emocaonegativa,0
4273,ruim n amigo emocaonegativa tô sadboy hj desculpar,0
4274,  sdds bibian emocaonegativa tirar o noe e o haeun tbm infelizmente sairam trainees o gente nado o,0
4275,  comido benzinho emocaonegativa,0
4276,querer amor pra colocar umar foto lembrar umar encalhar caralho emocaonegativa,0
4277,  querer nado pra resolver o problema cabimento dia atrasar emocaonegativa e precisar encomendar urgência,0
4278,  tirar emocaonegativa,0
4279,umar pessoa jogar prédio emocaonegativa,0
4280,namorar — infelizmente emocaonegativa,0
4281,querer o o aquasella emocaonegativa,0
4282,  tardar guilherme infelizmente acabar o vago d semana emocaonegativa,0
4283,  querer apresentar umar modelar top peno intimidade emocaonegativa,0
4284,e nenhum casar emocaonegativa,0
4285,  so q tirar o pq manchar o capa emocaonegativa,0
4286,to c cólico emocaonegativa,0
4287,gatar morrer e pai ta chorar emocaonegativa nao aguentar c,0
4288,  triste emocaonegativa,0
4289,  nascer morto af emocaonegativa,0
4290,triste acabar o dindin cor emocaonegativa,0
4291,nenem lindar emocaonegativa,0
4292,querer q o trevo entregar sobremesa farinha lácteo emocaonegativa,0
4293,  atacar mô emocaonegativa,0
4294,superar superar achar o vidar match quantum emocaonegativa,0
4295,hoje tô o garotar brocoxô cidade emocaonegativa,0
4296,  sentir emocaonegativa ficar,0
4297,saudade o psicólogo emocaonegativa,0
4298,  ana link colocar o podcasts quebrar página encontrar emocaonegativa,0
4299,umar torto chocolate agr emocaonegativa,0
4300,  eita aplicação pesar suar placar vídeo fonte caro d testar emocaonegativa,0
4301,  nado emocaonegativa,0
4302,querer bonito igual o colar emocaonegativa,0
4303,  tá infecção generalizar amigar emocaonegativa,0
4304,  ai querer d emocaonegativa,0
4305,bichar tô acabar emocaonegativa ouvir dor o voz d magoar ...,0
4306,  posto site aquiii o songfics obsession geralmente emocaonegativa,0
4307,  vir emocaonegativa n adiantar virar e maezinha n deixar ne,0
4308,  morrer dó emocaonegativa ficar cuidar mt d 💗,0
4309,  maconheira pio nao o emocaonegativa,0
4310,  turnê migar deixar o gente ficar o pulseira emocaonegativa,0
4311,emocaonegativa bulma e mr satan,0
4312,  querer alguém apaixonar mim emocaonegativa,0
4313,  quintal emocaonegativa casar pisar,0
4314,  o varandão emocaonegativa,0
4315,  ótimo oi o telegram gt;emocaonegativa,0
4316,to triste emocaonegativa,0
4317,  verdade senhor emocaonegativa,0
4318,  gt;emocaonegativa,0
4319,mandar fotinhas hobi yoon e nam emocaonegativa antigo nao problema,0
4320,  o calmo kkkkkkkk desculpar perdoar o burro emocaonegativa vir respostar e comer o icon pensar vc continuar o tweet,0
4321,  vaina emocaonegativa,0
4322,  querer pra gente emocaonegativa,0
4323,  o problema :-(,0
4324,  nao o creditos o tumblr importante o creditos tambem divulgar o trabalhar artista link pra gente conferir mear dificil emocaonegativa e gente nao olhar thread colocar o creditos o tweet o foto,0
4325,o mão mark delicado achar fofar aaaaa emocaonegativa,0
4326,o mandar ta icon jaehyun emocaonegativa eh lindar,0
4327,comentar umar tour errar e fb parar funcionar emocaonegativa,0
4328,balançar o ombro ai pfvr emocaonegativa,0
4329,amanhã covilhã o suposto casar ficar emocaonegativa,0
4330,bar emocaonegativa b12be368-e445-42f3-8be0-a06c355e2b60,0
4331,  vc terminar comigo indiretamente emocaonegativa,0
4332,  to triste tbm emocaonegativa,0
4333,perder o amor vidar emocaonegativa,0
4334,  o gente idear entrar merecer o né emocaonegativa,0
4335,  misericórdia hauehauehauehaeuahe vir umar perder o contar tb emocaonegativa,0
4336,o novidade o camarim ficar triste pq nao nenhum show o visto o cidade emocaonegativa,0
4337,  so querer proteger o beber o d mundo emocaonegativa,0
4338,  detestar conseguir emocaonegativa servir pra terapia fkfbshaka maa adiantar o remédio ruim,0
4339,  aaaaaaaaaaaaaaaaaaaaa graça querer emocaonegativa,0
4340,  to sentir suar falto emocaonegativa,0
4341,  kkkkkkkkkkk amor odiar o morimura o esquecer pqp kkkkkkkkkkk perdoar amar emocaonegativa 💙 ⚓ 💍,0
4342,  lamentar o ocorrer rafael emocaonegativa e acontecer e o protocolo d chamar verificar,0
4343,bolar caneca pq nenhum caneca pra emocaonegativa,0
4344,saudade unhar saudade emocaonegativa,0
4345,  tadinho emocaonegativa,0
4346,parecer filhote nao agurntooo emocaonegativa vir cuddle comigo,0
4347,maconha eh so umar plantar drogar eh sentir sdd vc caragua — emocaonegativa,0
4348,  gente aguentar guri chorar cair o lágrima juntar emocaonegativa,0
4349,amar cachorro dia atacar to voltar aula emocaonegativa,0
4350,  ja ano 9º mes q vir emocaonegativa vir o 3º hahahhh,0
4351,  ai gabi horário emocaonegativa terço,0
4352,  o bday babi pq aula sábado manhã emocaonegativa,0
4353,  achar quantum o outro achar emocaonegativa,0
4354,acabar umar professorar falecer emocaonegativa professorar o comecinho faculdade e orientador ex melhor amigar ... gente o vidar soprar ..,0
4355,  nao bloquear emocaonegativa,0
4356,  tás o ouvir o spotify tá tp bloquear emocaonegativa,0
4357,  marcelly querer emocaonegativa,0
4358,querer o show domingo poxa achar q nenhum amigo emocaonegativa,0
4359,  aaaaaa bonito emocaonegativa,0
4360,querer fumar nargs hj af emocaonegativa,0
4361,saudade dog emocaonegativa,0
4362,perder moral emocaonegativa,0
4363,lindo emocaonegativa arianaxbeats1,0
4364,  semana vir aula tardar o semana inteiro emocaonegativa,0
4365,o átila cursar o plataforma usp puta merda maneiro peno preguiçoso e indeciso o diabo estudar falir vírus zica dengue etc emocaonegativa história,0
4366,  e avisar emocaonegativa,0
4367,ficar ansioso o rolar q conseguir o atar hj emocaonegativa,0
4368,o vezar sentir vontade pedir pra vc e o vc o vc parecer tao sensato e decididoemocaonegativa 💕 — indeciso emocaonegativa,0
4369,querer valer hj emocaonegativa,0
4370,  lavar o mão emocaonegativa,0
4371,  saudade suar abandonar emocaonegativa,0
4372,caralho to triste pensar o letra slow e depend on it emocaonegativa,0
4373,  vir atar emocaonegativa,0
4374,ai n aguentar filho chorar emocaonegativa,0
4375,som acalmar emocaonegativa ♡,0
4376,querer colar o pingente umar rosar emocaonegativa,0
4377,fome e vontade desistir emocaonegativa,0
4378,  poxa vidar vic emocaonegativa aff terço dms,0
4379,tô apaixonar n músico emocaonegativa,0
4380,  simm o braço e sentir mt emocaonegativa,0
4381,ja pq rt cena cesqeaux emocaonegativa o tomar banhar,0
4382,to ficar doente emocaonegativa,0
4383,gabrielle e tá saudade abraçar direito beijo ficar triste emocaonegativa,0
4384,  e o quantum o personagem ficar abalar emocaonegativa comer o anne e o marilla ficar o matthew morrer spoiler pq o série saltar o,0
4385,  ... o tá precisar tbm emocaonegativa,0
4386,  desagradável emocaonegativa o sentir umar dor cabeça forte motivar algum achar estresse nenhum motivar recentemente ficar olhar,0
4387,  morrer sdd emocaonegativa,0
4388,  mor emocaonegativa lindo,0
4389,  e to emocaonegativa,0
4390,  caramba jú forçar emocaonegativa vc passar perda pesado recentemente conseguir imaginar comer vc tá pqp ficar 🙏,0
4391,tô doente emocaonegativa,0
4392,  anão manir emocaonegativa,0
4393,  o t ta privar emocaonegativa,0
4394,  umar olhar inocentar pesquisar sobrar d emocaonegativa,0
4395,  tá emocaonegativa,0
4396,e o taison novamente despedir seleção emocaonegativa,0
4397,passar pelar hometown e ficar emocaonegativa,0
4398,tô chorar o video karol emocaonegativa despedir personagem luna parir chorar,0
4399,  kkkkkkkk abandonar simm emocaonegativa inestan hojeee,0
4400,  emocaonegativa calmo amar to chegar amar,0
4401,  emocaonegativa,0
4402,ficar olhar pra e pensar deus ceu beijar bocar pescoço peno nao ne emocaonegativa,0
4403,querer q terceirão sair emocaonegativa,0
4404,querer tá pessoa gostar o show zé neto e cristiano o ano emocaonegativa,0
4405,triste realidade emocaonegativa,0
4406,  aff querer tambem emocaonegativa imaginar açaí leite condensar morangar etc e sorvetinho floco e cookie,0
4407,acreditar acabar emocaonegativa sentir saudade,0
4408,tou sesimbra emocaonegativa,0
4409,  aii lindo umar dúvida comer pra postar o youtube o vídeo remover pelar globo postar e bloquear emocaonegativa,0
4410,  tô garrar agr emocaonegativa,0
4411,  afinal emocaonegativa o o eskada,0
4412,  o ash e o marino o ficar interromper gt;emocaonegativa,0
4413,¿ gané o o gané emocaonegativa,0
4414,coração pesar emocaonegativa,0
4415,querer abraçar o shawn e falar o quantum amar medo conseguir emocaonegativa,0
4416,  amanhã pra cursar goiânia q comedir 7:30 hrs emocaonegativa busão pra hj tô triste pq chamar o corno amigo,0
4417,  vir emocaonegativa o escola tá bemmmm hahahah,0
4418,dor emocaonegativa,0
4419,  emocaonegativa obligam--,0
4420,realmente ficar chatear dps d notícia emocaonegativa,0
4421,  uraraka e o kirishima paezinhos precioso emocaonegativa,0
4422,greenhouse academy merecer reconhecimento emocaonegativa,0
4423,tpm pq deixar sensível emocaonegativa,0
4424,  o exceção provar o regrar emocaonegativa,0
4425,to pra ficar aquk haseul amar anjo emocaonegativa,0
4426,  errar emocaonegativa umar fanfic o celular apagar o capítulo antar postar e agr conseguir postar emocaonegativa,0
4427,  tbm emocaonegativa adorar cafecinho,0
4428,  vir o início concertar o estacionar emocaonegativa,0
4429,  manir vc coitar hahahahaha o celular o mao d né o opção video e o filhar mae tirar emocaonegativa tirar foto e sair pq gente voltar sacar querer pra diferente,0
4430,odiar emocaonegativa,0
4431,perdoar errar emocaonegativa sentir raivar saudade e tristeza emocaonegativa,0
4432,  o tardar ceis quebrar nee emocaonegativa,0
4433,coitar emocaonegativa,0
4434,  conhecer tô portugal the man emocaonegativa,0
4435,  eei desculpar emocaonegativa o melhor namorar o amigo,0
4436,emocaonegativa,0
4437,  o cornar injustiçado história 💔 emocaonegativa,0
4438,demorar pra ler when night comer d vir o autor apagar wattpad emocaonegativa pelar transformar livrar físico ... ficar feliz triste procrastinar pra começar,0
4439,  pra q o turnê x af alar antar n ganhar emocaonegativa,0
4440,saudade ana livia saudade d pedir pra mim sentir o cheirar d emocaonegativa,0
4441,dedé convocar pra seleção ficar feliz e triste pelar time jogador importante emocaonegativa,0
4442,diazinhos celular emocaonegativa,0
4443,to afim pôr vir o c querer ninguém estadual tirar time campar emocaonegativa — q,0
4444,  tô medo assistir medo acontecer emocaonegativa,0
4445,querer voltar o criança emocaonegativa,0
4446,  tinder emocaonegativa,0
4447,  achar o serenata exagerar emocaonegativa,0
4448,  asco emocaonegativa,0
4449,  ler o notícia recuperação judicial o passar pelar cabeça emocaonegativa,0
4450,karol emocaonegativa conseguir parar chorar lindar verdade tô chorar,0
4451,acordar super chatear companhia pra balar emocaonegativa,0
4452,serasi o neto algum álbum kpop emocaonegativa,0
4453,  querer emocaonegativa,0
4454,querer pra coimbra outro saudade d emocaonegativa,0
4455,  querer emocaonegativa poer e região eh triste,0
4456,  ontas emocaonegativa,0
4457,  sério kkshdkdkd micro ônibus passar o o fig conseguir umar emocaonegativa,0
4458,querer pao queijar emocaonegativa,0
4459,  friend nado ... drama causar macho kkkkk emocaonegativa,0
4460,morrer trabalhar emocaonegativa,0
4461,bué fixar e agr papar cabeça emocaonegativa,0
4462,vc fofar emocaonegativa — kkkkkkk paraaa continuar fofar,0
4463,cursar pra docência manter o sonhar trabalhar edição genoma plantar emocaonegativa,0
4464,perdoar o camarim o luan voltar pra ... emocaonegativa to triste,0
4465,  e entrar antar nanar o gente entrar .. receber pleo entrar o turnê x né emocaonegativa,0
4466,  vir emocaonegativa,0
4467,  continuar tomar água torneira ficar doente kappa kkkk ruim emocaonegativa,0
4468,so querer bonito emocaonegativa,0
4469,ano passar kjjjjjjjj dinossauro e musicar emocaonegativa,0
4470,o dia sentir saudade saudade sorriso voz acalmar tatuagem unhar pintar e florir parecer bonito cuidar dia passar o saudade aumentar emocaonegativa happykwonjiyongday,0
4471,escrever to vergonha mostrar emocaonegativa,0
4472,nenê tá chorar emocaonegativa,0
4473,  q haver emocaonegativa,0
4474,rihanna amar emocaonegativa,0
4475,câncer emocaonegativa,0
4476,  deus tô dó emocaonegativa,0
4477,  to querer emocaonegativa bot,0
4478,desculpar bigbang locar e day6 dever vergonha mim emocaonegativa,0
4479,matricular pra noite feito sentir sdds emocaonegativa,0
4480,pentagon comeback ficar morto o twitter emocaonegativa,0
